City;Edition;Sport;Discipline;NOC;Gender;Event;Event_gender;Medal
Athens;2004;Weightlifting;Weightlifting;CRO;Men;69kg;M;Bronze
Athens;2004;Weightlifting;Weightlifting;CHN;Men;69kg;M;Gold
Athens;2004;Weightlifting;Weightlifting;KOR;Men;69kg;M;Silver
Athens;2004;Weightlifting;Weightlifting;RUS;Women;69kg;W;Bronze
Athens;2004;Weightlifting;Weightlifting;CHN;Women;69kg;W;Gold
Athens;2004;Weightlifting;Weightlifting;HUN;Women;69kg;W;Silver
Athens;2004;Weightlifting;Weightlifting;RUS;Women;75kg;W;Bronze
Athens;2004;Weightlifting;Weightlifting;THA;Women;75kg;W;Gold
Athens;2004;Weightlifting;Weightlifting;RUS;Women;75kg;W;Silver
Athens;2004;Weightlifting;Weightlifting;RUS;Men;77kg;M;Bronze
Athens;2004;Weightlifting;Weightlifting;TUR;Men;77kg;M;Gold
Athens;2004;Weightlifting;Weightlifting;KAZ;Men;77kg;M;Silver
Athens;2004;Weightlifting;Weightlifting;GRE;Men;85kg;M;Bronze
Athens;2004;Weightlifting;Weightlifting;GEO;Men;85kg;M;Gold
Athens;2004;Weightlifting;Weightlifting;BLR;Men;85kg;M;Silver
Athens;2004;Weightlifting;Weightlifting;RUS;Men;94kg;M;Bronze
Athens;2004;Weightlifting;Weightlifting;BUL;Men;94kg;M;Gold
Athens;2004;Weightlifting;Weightlifting;RUS;Men;94kg;M;Silver
Athens;2004;Wrestling;Wrestling Free.;USA;Women;- 48kg;W;Bronze
Athens;2004;Wrestling;Wrestling Free.;UKR;Women;- 48kg;W;Gold
Athens;2004;Wrestling;Wrestling Free.;JPN;Women;- 48kg;W;Silver
Athens;2004;Wrestling;Wrestling Free.;JPN;Men;- 55kg;M;Bronze
Athens;2004;Wrestling;Wrestling Free.;RUS;Men;- 55kg;M;Gold
Athens;2004;Wrestling;Wrestling Free.;USA;Men;- 55kg;M;Silver
Athens;2004;Wrestling;Wrestling Free.;FRA;Women;48 - 55kg;W;Bronze
Athens;2004;Wrestling;Wrestling Free.;JPN;Women;48 - 55kg;W;Gold
Athens;2004;Wrestling;Wrestling Free.;CAN;Women;48 - 55kg;W;Silver
Athens;2004;Wrestling;Wrestling Free.;JPN;Men;55 - 60kg;M;Bronze
Athens;2004;Wrestling;Wrestling Free.;CUB;Men;55 - 60kg;M;Gold
Athens;2004;Wrestling;Wrestling Free.;IRI;Men;55 - 60kg;M;Silver
Athens;2004;Wrestling;Wrestling Free.;FRA;Women;55 - 63kg;W;Bronze
Athens;2004;Wrestling;Wrestling Free.;JPN;Women;55 - 63kg;W;Gold
Athens;2004;Wrestling;Wrestling Free.;USA;Women;55 - 63kg;W;Silver
Athens;2004;Wrestling;Wrestling Free.;RUS;Men;60 - 66kg;M;Bronze
Athens;2004;Wrestling;Wrestling Free.;UKR;Men;60 - 66kg;M;Gold
Athens;2004;Wrestling;Wrestling Free.;USA;Men;60 - 66kg;M;Silver
Athens;2004;Wrestling;Wrestling Free.;JPN;Women;63 - 72kg;W;Bronze
Athens;2004;Wrestling;Wrestling Free.;CHN;Women;63 - 72kg;W;Gold
Athens;2004;Wrestling;Wrestling Free.;RUS;Women;63 - 72kg;W;Silver
Athens;2004;Wrestling;Wrestling Free.;CUB;Men;66 - 74kg;M;Bronze
Athens;2004;Wrestling;Wrestling Free.;RUS;Men;66 - 74kg;M;Gold
Athens;2004;Wrestling;Wrestling Free.;KAZ;Men;66 - 74kg;M;Silver
Athens;2004;Wrestling;Wrestling Free.;RUS;Men;74 - 84kg;M;Bronze
Athens;2004;Wrestling;Wrestling Free.;USA;Men;74 - 84kg;M;Gold
Athens;2004;Wrestling;Wrestling Free.;KOR;Men;74 - 84kg;M;Silver
Athens;2004;Wrestling;Wrestling Free.;IRI;Men;84 - 96kg;M;Bronze
Athens;2004;Wrestling;Wrestling Free.;RUS;Men;84 - 96kg;M;Gold
Athens;2004;Wrestling;Wrestling Free.;UZB;Men;84 - 96kg;M;Silver
Athens;2004;Wrestling;Wrestling Free.;TUR;Men;96 - 120kg;M;Bronze
Athens;2004;Wrestling;Wrestling Free.;UZB;Men;96 - 120kg;M;Gold
Athens;2004;Wrestling;Wrestling Free.;IRI;Men;96 - 120kg;M;Silver
Athens;2004;Wrestling;Wrestling Gre-R;GRE;Men;- 55kg;M;Bronze
Athens;2004;Wrestling;Wrestling Gre-R;HUN;Men;- 55kg;M;Gold
Athens;2004;Wrestling;Wrestling Gre-R;RUS;Men;- 55kg;M;Silver
Athens;2004;Wrestling;Wrestling Gre-R;BUL;Men;55 - 60kg;M;Bronze
Athens;2004;Wrestling;Wrestling Gre-R;KOR;Men;55 - 60kg;M;Gold
Athens;2004;Wrestling;Wrestling Gre-R;CUB;Men;55 - 60kg;M;Silver
Athens;2004;Wrestling;Wrestling Gre-R;KAZ;Men;60 - 66kg;M;Bronze
Athens;2004;Wrestling;Wrestling Gre-R;AZE;Men;60 - 66kg;M;Gold
Athens;2004;Wrestling;Wrestling Gre-R;TUR;Men;60 - 66kg;M;Silver
Athens;2004;Wrestling;Wrestling Gre-R;RUS;Men;66 - 74kg;M;Bronze
Athens;2004;Wrestling;Wrestling Gre-R;UZB;Men;66 - 74kg;M;Gold
Athens;2004;Wrestling;Wrestling Gre-R;FIN;Men;66 - 74kg;M;Silver
Athens;2004;Wrestling;Wrestling Gre-R;BLR;Men;74 - 84kg;M;Bronze
Athens;2004;Wrestling;Wrestling Gre-R;RUS;Men;74 - 84kg;M;Gold
Athens;2004;Wrestling;Wrestling Gre-R;SWE;Men;74 - 84kg;M;Silver
Athens;2004;Wrestling;Wrestling Gre-R;TUR;Men;84 - 96kg;M;Bronze
Athens;2004;Wrestling;Wrestling Gre-R;EGY;Men;84 - 96kg;M;Gold
Athens;2004;Wrestling;Wrestling Gre-R;GEO;Men;84 - 96kg;M;Silver
Athens;2004;Wrestling;Wrestling Gre-R;USA;Men;96 - 120kg;M;Bronze
Athens;2004;Wrestling;Wrestling Gre-R;RUS;Men;96 - 120kg;M;Gold
Athens;2004;Wrestling;Wrestling Gre-R;KAZ;Men;96 - 120kg;M;Silver
Beijing;2008;Aquatics;Diving;RUS;Men;10m platform;M;Bronze
Beijing;2008;Aquatics;Diving;AUS;Men;10m platform;M;Gold
Beijing;2008;Aquatics;Diving;CHN;Men;10m platform;M;Silver
Beijing;2008;Aquatics;Diving;CHN;Women;10m platform;W;Bronze
Beijing;2008;Aquatics;Diving;CHN;Women;10m platform;W;Gold
Beijing;2008;Aquatics;Diving;CAN;Women;10m platform;W;Silver
Beijing;2008;Aquatics;Diving;CHN;Men;3m springboard;M;Bronze
Beijing;2008;Aquatics;Diving;CHN;Men;3m springboard;M;Gold
Beijing;2008;Aquatics;Diving;CAN;Men;3m springboard;M;Silver
Beijing;2008;Aquatics;Diving;CHN;Women;3m springboard;W;Bronze
Beijing;2008;Aquatics;Diving;CHN;Women;3m springboard;W;Gold
Beijing;2008;Aquatics;Diving;RUS;Women;3m springboard;W;Silver
Beijing;2008;Aquatics;Diving;RUS;Men;synchronized diving 10m platform;M;Bronze
Beijing;2008;Aquatics;Diving;RUS;Men;synchronized diving 10m platform;M;Bronze
Beijing;2008;Aquatics;Diving;CHN;Men;synchronized diving 10m platform;M;Gold
Beijing;2008;Aquatics;Diving;CHN;Men;synchronized diving 10m platform;M;Gold
Beijing;2008;Aquatics;Diving;GER;Men;synchronized diving 10m platform;M;Silver
Beijing;2008;Aquatics;Diving;GER;Men;synchronized diving 10m platform;M;Silver
Beijing;2008;Aquatics;Diving;MEX;Women;synchronized diving 10m platform;W;Bronze
Beijing;2008;Aquatics;Diving;MEX;Women;synchronized diving 10m platform;W;Bronze
Beijing;2008;Aquatics;Diving;CHN;Women;synchronized diving 10m platform;W;Gold
Beijing;2008;Aquatics;Diving;CHN;Women;synchronized diving 10m platform;W;Gold
Beijing;2008;Aquatics;Diving;AUS;Women;synchronized diving 10m platform;W;Silver
Beijing;2008;Aquatics;Diving;AUS;Women;synchronized diving 10m platform;W;Silver
Beijing;2008;Aquatics;Diving;UKR;Men;synchronized diving 3m springboard;M;Bronze
Beijing;2008;Aquatics;Diving;UKR;Men;synchronized diving 3m springboard;M;Bronze
Beijing;2008;Aquatics;Diving;CHN;Men;synchronized diving 3m springboard;M;Gold
Beijing;2008;Aquatics;Diving;CHN;Men;synchronized diving 3m springboard;M;Gold
Beijing;2008;Aquatics;Diving;RUS;Men;synchronized diving 3m springboard;M;Silver
Beijing;2008;Aquatics;Diving;RUS;Men;synchronized diving 3m springboard;M;Silver
Beijing;2008;Aquatics;Diving;GER;Women;synchronized diving 3m springboard;W;Bronze
Beijing;2008;Aquatics;Diving;GER;Women;synchronized diving 3m springboard;W;Bronze
Beijing;2008;Aquatics;Diving;CHN;Women;synchronized diving 3m springboard;W;Gold
Beijing;2008;Aquatics;Diving;CHN;Women;synchronized diving 3m springboard;W;Gold
Beijing;2008;Aquatics;Diving;RUS;Women;synchronized diving 3m springboard;W;Silver
Beijing;2008;Aquatics;Diving;RUS;Women;synchronized diving 3m springboard;W;Silver
Beijing;2008;Aquatics;Swimming;AUS;Men;100m backstroke;M;Bronze
Beijing;2008;Aquatics;Swimming;RUS;Men;100m backstroke;M;Bronze
Beijing;2008;Aquatics;Swimming;USA;Men;100m backstroke;M;Gold
Beijing;2008;Aquatics;Swimming;USA;Men;100m backstroke;M;Silver
Beijing;2008;Aquatics;Swimming;USA;Women;100m backstroke;W;Bronze
Beijing;2008;Aquatics;Swimming;USA;Women;100m backstroke;W;Gold
Beijing;2008;Aquatics;Swimming;ZIM;Women;100m backstroke;W;Silver
Beijing;2008;Aquatics;Swimming;FRA;Men;100m breaststroke;M;Bronze
Beijing;2008;Aquatics;Swimming;JPN;Men;100m breaststroke;M;Gold
Beijing;2008;Aquatics;Swimming;NOR;Men;100m breaststroke;M;Silver
Beijing;2008;Aquatics;Swimming;AUT;Women;100m breaststroke;W;Bronze
Beijing;2008;Aquatics;Swimming;AUS;Women;100m breaststroke;W;Gold
Beijing;2008;Aquatics;Swimming;USA;Women;100m breaststroke;W;Silver
Beijing;2008;Aquatics;Swimming;AUS;Men;100m butterfly;M;Bronze
Beijing;2008;Aquatics;Swimming;USA;Men;100m butterfly;M;Gold
Beijing;2008;Aquatics;Swimming;SRB;Men;100m butterfly;M;Silver
Beijing;2008;Aquatics;Swimming;AUS;Women;100m butterfly;W;Bronze
Beijing;2008;Aquatics;Swimming;AUS;Women;100m butterfly;W;Gold
Beijing;2008;Aquatics;Swimming;USA;Women;100m butterfly;W;Silver
Beijing;2008;Aquatics;Swimming;BRA;Men;100m freestyle;M;Bronze
Beijing;2008;Aquatics;Swimming;USA;Men;100m freestyle;M;Bronze
Beijing;2008;Aquatics;Swimming;FRA;Men;100m freestyle;M;Gold
Beijing;2008;Aquatics;Swimming;AUS;Men;100m freestyle;M;Silver
Beijing;2008;Aquatics;Swimming;USA;Women;100m freestyle;W;Bronze
Beijing;2008;Aquatics;Swimming;GER;Women;100m freestyle;W;Gold
Beijing;2008;Aquatics;Swimming;AUS;Women;100m freestyle;W;Silver
Beijing;2008;Aquatics;Swimming;CAN;Men;1500m freestyle;M;Bronze
Beijing;2008;Aquatics;Swimming;TUN;Men;1500m freestyle;M;Gold
Beijing;2008;Aquatics;Swimming;AUS;Men;1500m freestyle;M;Silver
Beijing;2008;Aquatics;Swimming;RUS;Men;200m backstroke;M;Bronze
Beijing;2008;Aquatics;Swimming;USA;Men;200m backstroke;M;Gold
Beijing;2008;Aquatics;Swimming;USA;Men;200m backstroke;M;Silver
Beijing;2008;Aquatics;Swimming;JPN;Women;200m backstroke;W;Bronze
Beijing;2008;Aquatics;Swimming;ZIM;Women;200m backstroke;W;Gold
Beijing;2008;Aquatics;Swimming;USA;Women;200m backstroke;W;Silver
Beijing;2008;Aquatics;Swimming;FRA;Men;200m breaststroke;M;Bronze
Beijing;2008;Aquatics;Swimming;JPN;Men;200m breaststroke;M;Gold
Beijing;2008;Aquatics;Swimming;AUS;Men;200m breaststroke;M;Silver
Beijing;2008;Aquatics;Swimming;NOR;Women;200m breaststroke;W;Bronze
Beijing;2008;Aquatics;Swimming;USA;Women;200m breaststroke;W;Gold
Beijing;2008;Aquatics;Swimming;AUS;Women;200m breaststroke;W;Silver
Beijing;2008;Aquatics;Swimming;JPN;Men;200m butterfly;M;Bronze
Beijing;2008;Aquatics;Swimming;USA;Men;200m butterfly;M;Gold
Beijing;2008;Aquatics;Swimming;HUN;Men;200m butterfly;M;Silver
Beijing;2008;Aquatics;Swimming;AUS;Women;200m butterfly;W;Bronze
Beijing;2008;Aquatics;Swimming;CHN;Women;200m butterfly;W;Gold
Beijing;2008;Aquatics;Swimming;CHN;Women;200m butterfly;W;Silver
Beijing;2008;Aquatics;Swimming;USA;Men;200m freestyle;M;Bronze
Beijing;2008;Aquatics;Swimming;USA;Men;200m freestyle;M;Gold
